1.800000E+4	4.329387E+2	-8.777929E+1	5.327512E-1	5.946744E-3	2.042913E-2	8.844562E+0
1.800400E+4	4.308107E+2	-8.721596E+1	5.460879E-1	5.348630E-3	2.044285E-2	8.807000E+0
1.800800E+4	4.343435E+2	-8.871935E+1	5.575880E-1	5.167797E-3	2.026482E-2	8.801891E+0
1.801200E+4	4.324285E+2	-8.768388E+1	5.534940E-1	5.357230E-3	2.023770E-2	8.751360E+0
1.801600E+4	4.315648E+2	-8.866035E+1	5.480129E-1	5.625568E-3	2.015483E-2	8.698117E+0
1.802000E+4	4.291317E+2	-8.747978E+1	5.876909E-1	5.309929E-3	2.023835E-2	8.684919E+0
1.802400E+4	4.280710E+2	-8.718329E+1	5.920156E-1	5.547738E-3	2.012594E-2	8.615330E+0
1.802800E+4	4.286981E+2	-8.881155E+1	5.394689E-1	5.750586E-3	2.013654E-2	8.632495E+0
1.803200E+4	4.249790E+2	-8.711909E+1	5.534120E-1	5.645335E-3	2.007334E-2	8.530746E+0
1.803600E+4	4.276731E+2	-8.900860E+1	5.852840E-1	5.500432E-3	1.993166E-2	8.524235E+0
1.804000E+4	4.207381E+2	-8.509347E+1	5.588173E-1	5.124040E-3	2.006309E-2	8.441304E+0
1.804400E+4	4.235390E+2	-8.738169E+1	5.968581E-1	5.699987E-3	1.992704E-2	8.439878E+0
1.804800E+4	4.221724E+2	-8.755696E+1	5.899255E-1	5.490722E-3	1.985978E-2	8.384249E+0
1.805200E+4	4.211691E+2	-8.849168E+1	5.814230E-1	5.602459E-3	1.979014E-2	8.334995E+0
1.805600E+4	4.186225E+2	-8.745402E+1	5.862259E-1	5.685178E-3	1.978971E-2	8.284418E+0
1.806000E+4	4.191408E+2	-8.802190E+1	5.636416E-1	6.067388E-3	1.972857E-2	8.269050E+0
1.806400E+4	4.172832E+2	-8.802197E+1	5.545503E-1	5.943030E-3	1.969994E-2	8.220456E+0
1.806800E+4	4.144642E+2	-8.718896E+1	5.861167E-1	5.508154E-3	1.967817E-2	8.155894E+0
1.807200E+4	4.130940E+2	-8.721478E+1	5.800583E-1	5.552465E-3	1.970170E-2	8.138654E+0
1.807600E+4	4.127456E+2	-8.861899E+1	5.649426E-1	5.638680E-3	1.952265E-2	8.057889E+0
1.808000E+4	4.080768E+2	-8.715276E+1	6.040263E-1	5.379953E-3	1.964743E-2	8.017657E+0
1.808400E+4	4.084592E+2	-8.766685E+1	5.871724E-1	5.615208E-3	1.954948E-2	7.985166E+0
1.808800E+4	4.110207E+2	-8.680293E+1	6.075813E-1	5.421393E-3	1.937372E-2	7.962997E+0
1.809200E+4	4.099518E+2	-8.797018E+1	6.038264E-1	5.343460E-3	1.931506E-2	7.918245E+0
1.809600E+4	4.068445E+2	-8.796117E+1	5.674506E-1	5.487476E-3	1.938333E-2	7.886002E+0
1.810000E+4	4.030793E+2	-8.646700E+1	5.701419E-1	5.182505E-3	1.942182E-2	7.828536E+0
1.810400E+4	4.030656E+2	-8.714183E+1	5.884942E-1	5.253378E-3	1.927308E-2	7.768312E+0
1.810800E+4	4.009105E+2	-8.717625E+1	5.738910E-1	5.117320E-3	1.923129E-2	7.710025E+0
1.811200E+4	4.002556E+2	-8.767506E+1	5.941550E-1	5.205946E-3	1.920125E-2	7.685407E+0
1.811600E+4	3.990685E+2	-8.681570E+1	6.207831E-1	4.765769E-3	1.920352E-2	7.663518E+0
1.812000E+4	3.949141E+2	-8.707277E+1	5.630695E-1	4.720758E-3	1.917441E-2	7.572244E+0
1.812400E+4	3.972045E+2	-8.838061E+1	6.013835E-1	4.856027E-3	1.905313E-2	7.567988E+0
1.812800E+4	3.945658E+2	-8.803242E+1	6.235443E-1	4.409844E-3	1.909743E-2	7.535190E+0
1.813200E+4	3.915689E+2	-8.717193E+1	6.108682E-1	4.584027E-3	1.910870E-2	7.482374E+0
1.813600E+4	3.941041E+2	-8.838201E+1	5.460492E-1	4.382145E-3	1.887419E-2	7.438397E+0
1.814000E+4	3.879214E+2	-8.735025E+1	5.855601E-1	4.390609E-3	1.894876E-2	7.350629E+0
1.814400E+4	3.892350E+2	-8.681007E+1	6.371317E-1	4.561373E-3	1.879257E-2	7.314727E+0
1.814800E+4	3.897876E+2	-8.780247E+1	6.216491E-1	4.153468E-3	1.880431E-2	7.329688E+0
1.815200E+4	3.838681E+2	-8.790859E+1	6.301705E-1	3.860742E-3	1.886139E-2	7.240287E+0
1.815600E+4	3.828371E+2	-8.779982E+1	6.439028E-1	3.800956E-3	1.874273E-2	7.175413E+0
1.816000E+4	3.833821E+2	-8.676014E+1	6.396585E-1	3.616381E-3	1.864277E-2	7.147307E+0
1.816400E+4	3.843222E+2	-8.725278E+1	5.974060E-1	3.368287E-3	1.858836E-2	7.143920E+0
