1.812000E+4	2.350696E+0	4.702746E-3	5.080462E+1	4.252864E-4	-1.161355E+2	2.239192E-4	-9.386581E+0	3.067814E-3	-1.124314E+2	4.998560E+2	0.000000E+0
1.812400E+4	2.350716E+0	4.710520E-3	5.178948E+1	4.424909E-4	-1.191895E+2	2.319619E-4	-8.414424E+0	3.113640E-3	-1.085332E+2	4.990354E+2	0.000000E+0
1.812800E+4	2.354339E+0	4.737554E-3	5.098515E+1	4.245444E-4	-1.257655E+2	2.386427E-4	-1.036657E+1	3.127033E-3	-1.124038E+2	4.969524E+2	0.000000E+0
1.813200E+4	2.357178E+0	4.767566E-3	5.107531E+1	4.368270E-4	-1.337647E+2	2.322850E-4	-1.525768E+1	3.137768E-3	-1.148170E+2	4.944196E+2	0.000000E+0
1.813600E+4	2.353743E+0	4.775369E-3	5.140870E+1	4.297789E-4	-1.410024E+2	2.364605E-4	-8.765399E+0	3.219020E-3	-1.108799E+2	4.928924E+2	0.000000E+0
1.814000E+4	2.356750E+0	4.821291E-3	5.047550E+1	4.414707E-4	-1.473907E+2	2.449105E-4	-7.236617E+0	3.193924E-3	-1.067338E+2	4.888214E+2	0.000000E+0
1.814400E+4	2.356408E+0	4.819254E-3	5.093383E+1	4.526046E-4	-1.539697E+2	2.525071E-4	-1.211556E+1	3.227428E-3	-1.173310E+2	4.889569E+2	0.000000E+0
1.814800E+4	2.354463E+0	4.832419E-3	5.124049E+1	4.682455E-4	-1.551465E+2	2.453940E-4	-1.001929E+1	3.250304E-3	-1.122438E+2	4.872225E+2	0.000000E+0
1.815200E+4	2.349099E+0	4.869598E-3	5.041445E+1	4.775847E-4	-1.664257E+2	2.505964E-4	-5.217577E+0	3.294226E-3	-1.117841E+2	4.824011E+2	0.000000E+0
1.815600E+4	2.358307E+0	4.895645E-3	5.107548E+1	5.290156E-4	-1.719460E+2	2.526948E-4	-1.210203E+1	3.292901E-3	-1.094161E+2	4.817154E+2	0.000000E+0
1.816000E+4	2.355767E+0	4.907484E-3	5.036625E+1	5.426879E-4	-1.781169E+2	2.639420E-4	-5.764537E+0	3.413117E-3	-1.150233E+2	4.800356E+2	0.000000E+0
1.816400E+4	2.358149E+0	4.954751E-3	5.048540E+1	5.976930E-4	1.743611E+2	2.675795E-4	-1.700701E+1	3.347004E-3	-1.095344E+2	4.759369E+2	0.000000E+0
1.816800E+4	2.358495E+0	4.950544E-3	5.119052E+1	6.238638E-4	1.733728E+2	2.779296E-4	-1.189289E+1	3.478653E-3	-1.100634E+2	4.764113E+2	0.000000E+0
1.817200E+4	2.358651E+0	4.986150E-3	5.125491E+1	6.972664E-4	1.652075E+2	2.770033E-4	-7.870558E+0	3.576430E-3	-1.130730E+2	4.730406E+2	0.000000E+0
1.817600E+4	2.360114E+0	5.006259E-3	5.014586E+1	7.372396E-4	1.625096E+2	2.892157E-4	-1.165984E+1	3.484318E-3	-1.143047E+2	4.714326E+2	0.000000E+0
1.818000E+4	2.359998E+0	5.018825E-3	5.064237E+1	8.274732E-4	1.564654E+2	2.992946E-4	-1.189109E+1	3.477681E-3	-1.127456E+2	4.702292E+2	0.000000E+0
1.818400E+4	2.360458E+0	5.070126E-3	5.074992E+1	8.649886E-4	1.554326E+2	2.988975E-4	-1.316727E+1	3.609154E-3	-1.118446E+2	4.655620E+2	0.000000E+0
1.818800E+4	2.363399E+0	5.078534E-3	5.081073E+1	9.494819E-4	1.519418E+2	2.990310E-4	-1.520740E+1	3.773058E-3	-1.120163E+2	4.653703E+2	0.000000E+0
1.819200E+4	2.365067E+0	5.109644E-3	5.043855E+1	1.015030E-3	1.483863E+2	3.135804E-4	-1.656649E+1	3.687535E-3	-1.154094E+2	4.628634E+2	0.000000E+0
1.819600E+4	2.364491E+0	5.116723E-3	5.115895E+1	1.077593E-3	1.451569E+2	2.997357E-4	-1.171328E+1	3.793878E-3	-1.132576E+2	4.621104E+2	0.000000E+0
1.820000E+4	2.360004E+0	5.154871E-3	5.044909E+1	1.146970E-3	1.442003E+2	2.988921E-4	-1.251274E+1	3.827528E-3	-1.170308E+2	4.578201E+2	0.000000E+0
1.820400E+4	2.362865E+0	5.200888E-3	5.049399E+1	1.206598E-3	1.417517E+2	3.263974E-4	-1.105512E+1	3.835443E-3	-1.136382E+2	4.543195E+2	0.000000E+0
1.820800E+4	2.367824E+0	5.217069E-3	5.028840E+1	1.329449E-3	1.417417E+2	3.251880E-4	-1.148063E+1	3.828540E-3	-1.138445E+2	4.538609E+2	0.000000E+0
1.821200E+4	2.366076E+0	5.253652E-3	5.035255E+1	1.439214E-3	1.405803E+2	3.238597E-4	-1.318301E+1	3.966727E-3	-1.146324E+2	4.503680E+2	0.000000E+0
1.821600E+4	2.365468E+0	5.273349E-3	5.112755E+1	1.552593E-3	1.409076E+2	3.488115E-4	-1.760599E+1	4.085690E-3	-1.141027E+2	4.485703E+2	0.000000E+0
1.822000E+4	2.364354E+0	5.333017E-3	5.067846E+1	1.735196E-3	1.391174E+2	3.381225E-4	-1.381280E+1	4.092774E-3	-1.098962E+2	4.433427E+2	0.000000E+0
1.822400E+4	2.366702E+0	5.345386E-3	5.052041E+1	1.903936E-3	1.370751E+2	3.518333E-4	-8.083802E+0	4.163554E-3	-1.164704E+2	4.427561E+2	0.000000E+0
1.822800E+4	2.367936E+0	5.379304E-3	5.065276E+1	2.106996E-3	1.359331E+2	3.507898E-4	-1.521518E+1	4.217100E-3	-1.111013E+2	4.401938E+2	0.000000E+0
1.823200E+4	2.372721E+0	5.403134E-3	5.038073E+1	2.298292E-3	1.336564E+2	3.566210E-4	-1.044697E+1	4.308181E-3	-1.140918E+2	4.391379E+2	0.000000E+0
1.823600E+4	2.369639E+0	5.451873E-3	5.074303E+1	2.500512E-3	1.314562E+2	3.681055E-4	-1.124406E+1	4.437948E-3	-1.145484E+2	4.346467E+2	0.000000E+0
1.824000E+4	2.366735E+0	5.439503E-3	5.051346E+1	2.746420E-3	1.301155E+2	3.799271E-4	-1.179518E+1	4.341356E-3	-1.126399E+2	4.351013E+2	0.000000E+0
1.824400E+4	2.366868E+0	5.519247E-3	5.046661E+1	2.969038E-3	1.276910E+2	3.821862E-4	-1.263315E+1	4.516208E-3	-1.134547E+2	4.288390E+2	0.000000E+0
1.824800E+4	2.365714E+0	5.529784E-3	5.046592E+1	3.278499E-3	1.254639E+2	3.883649E-4	-8.563128E+0	4.496451E-3	-1.143439E+2	4.278130E+2	0.000000E+0
1.825200E+4	2.367106E+0	5.565446E-3	5.055886E+1	3.543668E-3	1.235490E+2	4.057479E-4	-1.246041E+1	4.572147E-3	-1.147209E+2	4.253220E+2	0.000000E+0
1.825600E+4	2.367184E+0	5.628986E-3	5.027659E+1	3.970996E-3	1.221271E+2	3.999688E-4	-1.477226E+1	4.596289E-3	-1.145632E+2	4.205348E+2	0.000000E+0
1.826000E+4	2.370792E+0	5.646312E-3	5.067068E+1	4.312594E-3	1.198165E+2	4.120611E-4	-9.625917E+0	4.692007E-3	-1.174178E+2	4.198832E+2	0.000000E+0
1.826400E+4	2.371695E+0	5.663810E-3	5.012939E+1	4.718198E-3	1.165779E+2	4.338855E-4	-1.454399E+1	4.654218E-3	-1.150150E+2	4.187454E+2	0.000000E+0
1.826800E+4	2.374681E+0	5.720126E-3	5.026616E+1	5.252296E-3	1.142450E+2	4.332731E-4	-1.349855E+1	4.693626E-3	-1.195407E+2	4.151449E+2	0.000000E+0
1.827200E+4	2.374342E+0	5.775937E-3	4.997699E+1	5.790731E-3	1.110869E+2	4.354037E-4	-1.652016E+1	4.880911E-3	-1.162028E+2	4.110748E+2	0.000000E+0
1.827600E+4	2.370613E+0	5.807035E-3	5.022263E+1	6.399834E-3	1.079005E+2	4.406965E-4	-1.058487E+1	4.815868E-3	-1.152268E+2	4.082312E+2	0.000000E+0
1.828000E+4	2.371998E+0	5.841724E-3	5.037340E+1	7.142064E-3	1.040226E+2	4.585422E-4	-1.496726E+1	4.991278E-3	-1.178774E+2	4.060441E+2	0.000000E+0
1.828400E+4	2.372633E+0	5.853863E-3	5.008616E+1	7.135270E-3	1.039879E+2	4.635165E-4	-1.243108E+1	4.916038E-3	-1.136953E+2	4.053107E+2	0.000000E+0
1.828800E+4	2.374316E+0	5.938751E-3	4.986712E+1	8.769955E-3	9.429842E+1	4.701441E-4	-1.385080E+1	5.010642E-3	-1.162538E+2	3.998005E+2	0.000000E+0
1.829200E+4	2.371779E+0	5.982957E-3	5.033538E+1	9.723291E-3	8.863805E+1	4.753220E-4	-1.617035E+1	4.913226E-3	-1.169901E+2	3.964225E+2	0.000000E+0
1.829600E+4	2.374999E+0	6.026895E-3	4.991663E+1	1.062732E-2	8.224360E+1	4.758447E-4	-1.417000E+1	4.866497E-3	-1.185908E+2	3.940667E+2	0.000000E+0
1.830000E+4	2.377642E+0	6.085413E-3	4.981063E+1	1.155059E-2	7.470103E+1	4.848893E-4	-1.489834E+1	4.883810E-3	-1.219129E+2	3.907118E+2	0.000000E+0
1.830400E+4	2.375605E+0	6.137729E-3	4.950938E+1	1.234876E-2	6.689577E+1	5.061485E-4	-1.325111E+1	4.683641E-3	-1.148736E+2	3.870495E+2	0.000000E+0
1.830800E+4	2.376811E+0	6.170886E-3	4.981704E+1	1.305059E-2	5.814582E+1	4.946052E-4	-1.612967E+1	4.516906E-3	-1.111879E+2	3.851653E+2	0.000000E+0
1.831200E+4	2.377772E+0	6.237461E-3	4.976961E+1	1.346051E-2	4.920530E+1	5.075797E-4	-1.849279E+1	4.544243E-3	-1.152576E+2	3.812084E+2	0.000000E+0
1.831600E+4	2.379004E+0	6.275927E-3	4.930795E+1	1.359458E-2	4.090983E+1	4.964693E-4	-1.825401E+1	4.673061E-3	-1.071355E+2	3.790682E+2	0.000000E+0
1.832000E+4	2.378545E+0	6.330907E-3	4.912365E+1	1.354581E-2	3.288961E+1	5.071833E-4	-1.216157E+1	5.144279E-3	-1.031908E+2	3.757037E+2	0.000000E+0
1.832400E+4	2.379548E+0	6.391348E-3	4.924447E+1	1.312006E-2	2.511008E+1	5.074246E-4	-1.410011E+1	5.416140E-3	-1.006577E+2	3.723077E+2	0.000000E+0
1.832800E+4	2.381148E+0	6.362768E-3	4.935447E+1	1.259072E-2	1.806639E+1	5.158553E-4	-1.786293E+1	6.090484E-3	-1.007635E+2	3.742314E+2	0.000000E+0
1.833200E+4	2.381516E+0	6.476930E-3	4.939024E+1	1.204301E-2	1.207952E+1	5.383773E-4	-1.129887E+1	6.631324E-3	-1.002072E+2	3.676920E+2	0.000000E+0
1.833600E+4	2.383002E+0	6.529776E-3	4.946140E+1	1.147991E-2	6.852506E+0	5.418403E-4	-1.428244E+1	6.969406E-3	-1.034988E+2	3.649439E+2	0.000000E+0
1.834000E+4	2.384647E+0	6.624707E-3	4.926724E+1	1.088938E-2	1.791255E+0	5.679067E-4	-1.165887E+1	7.693734E-3	-1.051642E+2	3.599626E+2	0.000000E+0
1.834400E+4	2.385584E+0	6.693576E-3	4.938719E+1	1.030760E-2	-1.846146E+0	5.748909E-4	-1.390386E+1	7.978112E-3	-1.087015E+2	3.563990E+2	0.000000E+0
1.834800E+4	2.384646E+0	6.750378E-3	4.923444E+1	9.783655E-3	-5.504096E+0	5.873721E-4	-1.182411E+1	8.115710E-3	-1.100232E+2	3.532611E+2	0.000000E+0
1.835200E+4	2.387889E+0	6.814355E-3	4.938514E+1	9.299262E-3	-8.682215E+0	5.959384E-4	-1.536205E+1	8.523332E-3	-1.139326E+2	3.504204E+2	0.000000E+0
1.835600E+4	2.391716E+0	6.881780E-3	5.003194E+1	8.854781E-3	-1.110649E+1	6.179003E-4	-1.109566E+1	8.562160E-3	-1.161901E+2	3.475432E+2	0.000000E+0
1.836000E+4	2.393396E+0	6.951047E-3	4.950623E+1	8.483667E-3	-1.353652E+1	6.301546E-4	-1.449078E+1	8.665943E-3	-1.159767E+2	3.443217E+2	0.000000E+0
1.836400E+4	2.388835E+0	7.043624E-3	4.942641E+1	8.114158E-3	-1.572880E+1	6.457979E-4	-1.402899E+1	8.881612E-3	-1.171429E+2	3.391487E+2	0.000000E+0
1.836800E+4	2.384351E+0	7.101373E-3	4.961775E+1	7.820248E-3	-1.746384E+1	6.641152E-4	-1.285018E+1	8.941889E-3	-1.167881E+2	3.357591E+2	0.000000E+0
1.837200E+4	2.388708E+0	7.218524E-3	4.975934E+1	7.503361E-3	-1.915152E+1	6.776912E-4	-1.255663E+1	8.898648E-3	-1.196629E+2	3.309137E+2	0.000000E+0
1.837600E+4	2.390894E+0	7.314594E-3	4.942692E+1	7.245765E-3	-2.019905E+1	7.017080E-4	-1.647090E+1	9.157148E-3	-1.197562E+2	3.268663E+2	0.000000E+0
1.838000E+4	2.398344E+0	7.381026E-3	4.929403E+1	7.011972E-3	-2.234193E+1	7.269389E-4	-1.454133E+1	9.364440E-3	-1.205690E+2	3.249336E+2	0.000000E+0
1.838400E+4	2.388085E+0	7.477022E-3	4.909166E+1	6.775931E-3	-2.322913E+1	7.335418E-4	-1.255981E+1	9.498865E-3	-1.224641E+2	3.193898E+2	0.000000E+0
1.838800E+4	2.390986E+0	7.572564E-3	4.934174E+1	6.608799E-3	-2.421360E+1	7.494987E-4	-1.449525E+1	9.599395E-3	-1.223045E+2	3.157433E+2	0.000000E+0
1.839200E+4	2.394472E+0	7.672796E-3	4.918407E+1	6.431667E-3	-2.550717E+1	7.734243E-4	-1.089925E+1	9.776220E-3	-1.241175E+2	3.120730E+2	0.000000E+0
1.839600E+4	2.398242E+0	7.794481E-3	4.894265E+1	6.269113E-3	-2.609801E+1	7.976244E-4	-1.456332E+1	9.912157E-3	-1.230304E+2	3.076847E+2	0.000000E+0
1.840000E+4	2.393139E+0	7.873941E-3	4.923064E+1	6.110807E-3	-2.704865E+1	8.207507E-4	-1.526465E+1	1.025427E-2	-1.235897E+2	3.039315E+2	0.000000E+0
1.840400E+4	2.397954E+0	8.001159E-3	4.881826E+1	5.992952E-3	-2.801520E+1	8.471133E-4	-1.293572E+1	1.029873E-2	-1.260816E+2	2.997008E+2	0.000000E+0
1.840800E+4	2.400535E+0	8.176542E-3	4.791685E+1	5.872593E-3	-2.908051E+1	8.728842E-4	-1.167661E+1	1.047695E-2	-1.248862E+2	2.935880E+2	0.000000E+0
1.841200E+4	2.399230E+0	8.269925E-3	4.911177E+1	5.723288E-3	-2.963126E+1	8.907431E-4	-1.263577E+1	1.069783E-2	-1.262665E+2	2.901151E+2	0.000000E+0
1.841600E+4	2.399644E+0	8.377676E-3	4.865404E+1	5.617216E-3	-2.999942E+1	9.065372E-4	-1.502647E+1	1.098355E-2	-1.259221E+2	2.864331E+2	0.000000E+0
1.842000E+4	2.401051E+0	8.515279E-3	4.872762E+1	5.524248E-3	-3.053073E+1	9.474053E-4	-1.347104E+1	1.128529E-2	-1.255313E+2	2.819698E+2	0.000000E+0
1.842400E+4	2.404273E+0	8.671376E-3	4.811774E+1	5.422947E-3	-3.159041E+1	9.681484E-4	-1.473042E+1	1.166003E-2	-1.244478E+2	2.772654E+2	0.000000E+0
1.842800E+4	2.402989E+0	8.663747E-3	4.826248E+1	5.412384E-3	-3.169571E+1	1.000204E-3	-1.502872E+1	1.170332E-2	-1.266513E+2	2.773614E+2	0.000000E+0
1.843200E+4	2.404922E+0	8.975729E-3	4.848047E+1	5.248504E-3	-3.238899E+1	1.055341E-3	-1.358701E+1	1.190899E-2	-1.259296E+2	2.679361E+2	0.000000E+0
1.843600E+4	2.409649E+0	9.154670E-3	4.786091E+1	5.158601E-3	-3.350698E+1	1.064328E-3	-1.454171E+1	1.253268E-2	-1.255730E+2	2.632152E+2	0.000000E+0
1.844000E+4	2.414844E+0	9.319782E-3	4.803300E+1	5.112349E-3	-3.368953E+1	1.092745E-3	-1.457155E+1	1.280294E-2	-1.283868E+2	2.591095E+2	0.000000E+0
1.844400E+4	2.411910E+0	9.325007E-3	4.774887E+1	5.098487E-3	-3.339434E+1	1.120026E-3	-1.515331E+1	1.313543E-2	-1.287700E+2	2.586497E+2	0.000000E+0
1.844800E+4	2.414124E+0	9.702162E-3	4.783583E+1	4.970178E-3	-3.412846E+1	1.177670E-3	-1.435894E+1	1.361202E-2	-1.274294E+2	2.488233E+2	0.000000E+0
1.845200E+4	2.417915E+0	9.935772E-3	4.745571E+1	4.887161E-3	-3.463609E+1	1.214773E-3	-1.466914E+1	1.386947E-2	-1.303690E+2	2.433546E+2	0.000000E+0
1.845600E+4	2.419632E+0	1.019839E-2	4.763053E+1	4.828987E-3	-3.509073E+1	1.260788E-3	-1.646144E+1	1.424887E-2	-1.295399E+2	2.372563E+2	0.000000E+0
1.846000E+4	2.424712E+0	1.039674E-2	4.734800E+1	4.778872E-3	-3.502606E+1	1.307509E-3	-1.598891E+1	1.477568E-2	-1.295928E+2	2.332185E+2	0.000000E+0
1.846400E+4	2.423342E+0	1.065481E-2	4.740322E+1	4.726330E-3	-3.590141E+1	1.358139E-3	-1.543735E+1	1.516022E-2	-1.307820E+2	2.274411E+2	0.000000E+0
1.846800E+4	2.426099E+0	1.063954E-2	4.714391E+1	4.647776E-3	-3.650877E+1	1.420540E-3	-1.663023E+1	1.564526E-2	-1.315662E+2	2.280267E+2	0.000000E+0
1.847200E+4	2.430659E+0	1.119943E-2	4.691693E+1	4.607540E-3	-3.594489E+1	1.472240E-3	-1.593062E+1	1.618958E-2	-1.326098E+2	2.170342E+2	0.000000E+0
1.847600E+4	2.430297E+0	1.148482E-2	4.674483E+1	4.549350E-3	-3.643169E+1	1.518656E-3	-1.557776E+1	1.677009E-2	-1.319717E+2	2.116095E+2	0.000000E+0
1.848000E+4	2.433499E+0	1.156186E-2	4.625032E+1	4.507791E-3	-3.621801E+1	1.584420E-3	-1.667563E+1	1.734805E-2	-1.352090E+2	2.104764E+2	0.000000E+0
1.848400E+4	2.436012E+0	1.183821E-2	4.652611E+1	4.497788E-3	-3.605857E+1	1.663178E-3	-1.673882E+1	1.797177E-2	-1.348724E+2	2.057753E+2	0.000000E+0
1.848800E+4	2.435520E+0	1.256598E-2	4.612934E+1	4.401598E-3	-3.613121E+1	1.714813E-3	-1.671820E+1	1.865741E-2	-1.352780E+2	1.938186E+2	0.000000E+0
1.849200E+4	2.441043E+0	1.294006E-2	4.461092E+1	4.365310E-3	-3.639981E+1	1.803960E-3	-1.726747E+1	1.941505E-2	-1.350439E+2	1.886424E+2	0.000000E+0
1.849600E+4	2.450148E+0	1.344124E-2	4.503159E+1	4.311956E-3	-3.623613E+1	1.878275E-3	-1.911541E+1	2.042955E-2	-1.379103E+2	1.822858E+2	0.000000E+0
1.850000E+4	2.456124E+0	1.394283E-2	4.455295E+1	4.257201E-3	-3.628989E+1	1.972121E-3	-1.850511E+1	2.126054E-2	-1.389124E+2	1.761567E+2	0.000000E+0
1.850400E+4	2.462891E+0	1.457853E-2	4.421458E+1	4.190145E-3	-3.520821E+1	2.083857E-3	-1.894695E+1	2.227919E-2	-1.386328E+2	1.689395E+2	0.000000E+0
1.850800E+4	2.465943E+0	1.511094E-2	4.437232E+1	4.185541E-3	-3.471301E+1	2.197369E-3	-1.984623E+1	2.334488E-2	-1.412412E+2	1.631893E+2	0.000000E+0
1.851200E+4	2.470224E+0	1.573636E-2	4.350288E+1	4.135253E-3	-3.361887E+1	2.329501E-3	-2.017665E+1	2.444004E-2	-1.418067E+2	1.569756E+2	0.000000E+0
1.851600E+4	2.477018E+0	1.646264E-2	4.339690E+1	4.068219E-3	-3.286176E+1	2.465110E-3	-1.893622E+1	2.596894E-2	-1.435329E+2	1.504630E+2	0.000000E+0
1.852000E+4	2.482519E+0	1.723093E-2	4.226532E+1	4.022830E-3	-3.373553E+1	2.599888E-3	-2.161484E+1	2.722356E-2	-1.444402E+2	1.440734E+2	0.000000E+0
1.852400E+4	2.485211E+0	1.815937E-2	4.195747E+1	3.988156E-3	-3.057962E+1	2.775338E-3	-2.041919E+1	2.911199E-2	-1.460175E+2	1.368556E+2	0.000000E+0
1.852800E+4	2.490738E+0	1.917723E-2	4.065700E+1	3.962517E-3	-2.956085E+1	2.968268E-3	-2.061024E+1	3.114438E-2	-1.473311E+2	1.298800E+2	0.000000E+0
1.853200E+4	2.489420E+0	1.958931E-2	3.889053E+1	3.885908E-3	-2.684039E+1	3.191204E-3	-2.292220E+1	3.332169E-2	-1.495826E+2	1.270805E+2	0.000000E+0
1.853600E+4	2.508801E+0	2.167416E-2	3.938849E+1	3.890289E-3	-2.390595E+1	3.445675E-3	-2.304832E+1	3.606214E-2	-1.508678E+2	1.157508E+2	0.000000E+0
1.854000E+4	2.517598E+0	2.319415E-2	3.780215E+1	3.907789E-3	-2.039262E+1	3.731048E-3	-2.544905E+1	3.904472E-2	-1.523708E+2	1.085445E+2	0.000000E+0
1.854400E+4	2.524039E+0	2.491162E-2	3.678634E+1	3.969526E-3	-1.728296E+1	4.057417E-3	-2.626404E+1	4.261592E-2	-1.549427E+2	1.013198E+2	0.000000E+0
1.854800E+4	2.526959E+0	2.738691E-2	3.588001E+1	4.095452E-3	-1.152164E+1	4.456473E-3	-2.793766E+1	4.666418E-2	-1.570343E+2	9.226883E+1	0.000000E+0
1.855200E+4	2.549291E+0	2.947544E-2	3.355201E+1	4.348007E-3	-6.252075E+0	4.918966E-3	-3.014429E+1	5.162289E-2	-1.599800E+2	8.648865E+1	0.000000E+0
1.855600E+4	2.545051E+0	3.227646E-2	2.813376E+1	4.795854E-3	-1.163269E+0	5.458283E-3	-3.347892E+1	5.758139E-2	-1.645104E+2	7.885162E+1	0.000000E+0
1.856000E+4	2.560981E+0	3.592893E-2	2.773823E+1	5.536502E-3	4.497877E+0	6.121418E-3	-3.592037E+1	6.480451E-2	-1.679722E+2	7.127908E+1	0.000000E+0
