18000.000	423.054	-90.714	0.587	0.058	0.019	7.831
18004.000	421.108	-90.340	0.597	0.022	0.018	7.784
18008.000	420.191	-89.223	0.607	0.023	0.018	7.742
18012.000	417.578	-90.552	0.601	0.022	0.018	7.691
18016.000	417.657	-89.869	0.573	0.022	0.018	7.673
18020.000	415.489	-88.860	0.573	0.022	0.018	7.610
18024.000	414.378	-90.523	0.604	0.014	0.018	7.565
18028.000	414.428	-90.763	0.579	0.022	0.018	7.554
18032.000	412.946	-91.767	0.572	0.021	0.018	7.504
18036.000	411.440	-91.321	0.607	0.022	0.018	7.462
18040.000	411.033	-91.048	0.586	0.017	0.018	7.432
18044.000	407.393	-90.386	0.595	0.021	0.018	7.360
18048.000	407.703	-91.233	0.582	0.019	0.018	7.343
18052.000	405.431	-89.943	0.607	0.020	0.018	7.285
18056.000	404.069	-90.021	0.616	0.016	0.018	7.255
18060.000	403.692	-87.997	0.611	0.017	0.018	7.212
18064.000	401.486	-92.043	0.597	0.019	0.018	7.167
18068.000	400.843	-89.217	0.589	0.018	0.018	7.140
18072.000	398.534	-89.411	0.597	0.017	0.018	7.084
18076.000	397.489	-88.783	0.592	0.017	0.018	7.045
18080.000	396.839	-90.830	0.582	0.018	0.018	7.012
18084.000	395.366	-90.040	0.595	0.018	0.018	6.986
18088.000	392.675	-90.336	0.605	0.015	0.018	6.915
18092.000	392.520	-91.674	0.623	0.013	0.018	6.893
18096.000	391.013	-89.401	0.593	0.017	0.018	6.847
18100.000	389.110	-90.158	0.621	0.017	0.017	6.808
18104.000	387.070	-89.188	0.620	0.016	0.017	6.743
18108.000	386.340	-91.275	0.594	0.016	0.017	6.729
18112.000	385.700	-90.356	0.619	0.014	0.017	6.685
18116.000	382.548	-88.100	0.584	0.011	0.017	6.634
18120.000	382.712	-89.932	0.595	0.014	0.017	6.583
18124.000	381.294	-88.562	0.591	0.015	0.017	6.562
18128.000	378.566	-90.407	0.606	0.009	0.017	6.497
18132.000	376.551	-89.959	0.616	0.014	0.017	6.454
18136.000	374.313	-89.717	0.628	0.010	0.017	6.406
18140.000	374.396	-90.193	0.540	0.013	0.017	6.375
18144.000	373.597	-92.501	0.633	0.010	0.017	6.367
18148.000	370.457	-90.062	0.602	0.010	0.017	6.292
18152.000	371.387	-91.942	0.614	0.009	0.017	6.279
18156.000	369.105	-89.656	0.609	0.008	0.017	6.229
18160.000	368.276	-92.016	0.648	0.011	0.017	6.187
18164.000	363.519	-88.045	0.605	0.007	0.017	6.113
18168.000	362.914	-89.813	0.640	0.009	0.017	6.078
18172.000	361.910	-90.791	0.624	0.009	0.017	6.038
18176.000	361.145	-89.600	0.621	0.007	0.017	6.024
18180.000	359.213	-90.455	0.627	0.008	0.017	5.960
18184.000	355.934	-89.475	0.639	0.006	0.017	5.896
18188.000	355.497	-91.809	0.618	0.006	0.017	5.871
18192.000	352.377	-90.001	0.644	0.006	0.016	5.804
18196.000	350.878	-89.952	0.624	0.005	0.016	5.763
18200.000	349.570	-89.738	0.629	0.004	0.016	5.721
18204.000	348.815	-90.235	0.614	0.003	0.016	5.689
18208.000	345.912	-90.666	0.633	0.003	0.016	5.623
18212.000	342.769	-90.699	0.639	0.002	0.016	5.565
18216.000	342.709	-89.963	0.648	0.001	0.016	5.545
18220.000	339.701	-90.347	0.646	0.000	0.016	5.487
18224.000	339.174	-89.960	0.606	0.000	0.016	5.458
18228.000	336.595	-90.423	0.584	0.001	0.016	5.410
18232.000	334.470	-88.695	0.600	0.002	0.016	5.346
18236.000	331.896	-91.461	0.661	0.003	0.016	5.299
18240.000	330.408	-89.649	0.604	0.004	0.016	5.259
18244.000	328.551	-92.036	0.561	0.005	0.016	5.213
18248.000	328.393	-90.900	0.651	0.006	0.016	5.182
18252.000	324.226	-88.498	0.670	0.010	0.016	5.118
18256.000	321.962	-87.288	0.657	0.010	0.016	5.061
18260.000	321.601	-89.518	0.646	0.013	0.016	5.036
18264.000	317.260	-87.913	0.675	0.013	0.016	4.963
18268.000	315.295	-88.846	0.686	0.014	0.016	4.915
18272.000	314.676	-90.530	0.667	0.020	0.015	4.868
18276.000	311.850	-92.152	0.703	0.023	0.015	4.828
18280.000	309.573	-92.143	0.697	0.020	0.015	4.774
18284.000	308.020	-91.297	0.690	0.030	0.015	4.740
18288.000	306.400	-89.801	0.704	0.034	0.015	4.700
18292.000	301.917	-87.694	0.683	0.038	0.015	4.618
18296.000	302.148	-91.542	0.674	0.043	0.015	4.596
18300.000	298.341	-89.509	0.681	0.048	0.015	4.521
18304.000	295.540	-88.635	0.706	0.054	0.015	4.472
18308.000	295.265	-90.780	0.716	0.059	0.015	4.441
18312.000	292.912	-90.191	0.690	0.064	0.015	4.419
18316.000	290.295	-88.048	0.682	0.069	0.015	4.346
18320.000	288.234	-89.743	0.679	0.072	0.015	4.295
18324.000	285.151	-87.957	0.682	0.073	0.015	4.254
18328.000	286.011	-89.188	0.696	0.072	0.015	4.244
18332.000	281.622	-86.921	0.673	0.070	0.015	4.169
18336.000	281.258	-89.228	0.708	0.068	0.015	4.157
18340.000	278.762	-88.847	0.692	0.064	0.015	4.106
18344.000	275.312	-87.222	0.694	0.060	0.015	4.036
18348.000	272.388	-86.916	0.691	0.057	0.015	3.996
18352.000	271.720	-89.207	0.698	0.054	0.015	3.956
18356.000	269.133	-91.873	0.719	0.050	0.015	3.905
18360.000	264.691	-88.163	0.675	0.048	0.014	3.820
18364.000	262.052	-86.357	0.688	0.045	0.014	3.783
18368.000	260.735	-87.566	0.702	0.042	0.014	3.739
18372.000	258.345	-89.176	0.707	0.040	0.014	3.688
18376.000	254.551	-85.498	0.722	0.038	0.014	3.622
18380.000	251.083	-86.667	0.698	0.036	0.014	3.555
18384.000	245.889	-87.894	0.693	0.034	0.014	3.495
18388.000	244.301	-87.514	0.734	0.033	0.014	3.438
18392.000	241.701	-90.064	0.717	0.031	0.014	3.397
18396.000	238.303	-89.302	0.730	0.029	0.014	3.336
18400.000	234.960	-91.249	0.747	0.029	0.014	3.275
18404.000	231.956	-86.406	0.763	0.027	0.014	3.218
18408.000	230.809	-92.124	0.719	0.026	0.014	3.193
18412.000	226.480	-89.517	0.737	0.025	0.014	3.114
18416.000	222.170	-86.541	0.741	0.020	0.014	3.053
18420.000	219.707	-88.115	0.745	0.023	0.014	2.997
18424.000	214.911	-86.453	0.728	0.022	0.014	2.932
18428.000	213.649	-88.220	0.759	0.021	0.014	2.885
18432.000	208.762	-88.549	0.762	0.020	0.014	2.819
18436.000	207.166	-86.468	0.761	0.019	0.013	2.776
18440.000	202.347	-88.855	0.763	0.014	0.013	2.705
18444.000	198.386	-86.084	0.764	0.018	0.013	2.643
18448.000	193.985	-85.661	0.791	0.017	0.013	2.570
18452.000	191.687	-88.514	0.783	0.014	0.013	2.536
18456.000	186.696	-87.339	0.773	0.014	0.013	2.446
18460.000	182.146	-85.980	0.790	0.014	0.013	2.384
18464.000	178.571	-85.532	0.786	0.013	0.013	2.327
18468.000	177.936	-88.431	0.812	0.010	0.013	2.305
18472.000	173.260	-86.750	0.784	0.012	0.013	2.228
18476.000	166.830	-83.512	0.797	0.012	0.013	2.140
18480.000	164.422	-85.657	0.807	0.008	0.013	2.094
18484.000	159.179	-88.124	0.787	0.011	0.013	2.016
18488.000	153.321	-84.299	0.785	0.010	0.013	1.945
18492.000	151.230	-85.090	0.829	0.011	0.013	1.902
18496.000	145.910	-83.740	0.784	0.010	0.012	1.822
18500.000	139.526	-86.412	0.809	0.007	0.012	1.742
18504.000	137.806	-82.069	0.799	0.009	0.012	1.711
18508.000	131.262	-85.637	0.764	0.008	0.012	1.617
18512.000	127.510	-84.317	0.772	0.009	0.012	1.574
18516.000	123.547	-87.103	0.796	0.009	0.012	1.506
18520.000	119.196	-88.365	0.820	0.008	0.012	1.447
18524.000	111.938	-85.362	0.834	0.009	0.012	1.352
18528.000	108.554	-84.882	0.843	0.009	0.012	1.304
18532.000	101.353	-82.451	0.859	0.009	0.012	1.213
18536.000	96.707	-83.026	0.808	0.009	0.012	1.146
18540.000	91.820	-79.149	0.844	0.009	0.012	1.089
18544.000	84.626	-76.217	0.841	0.009	0.012	0.997
18548.000	79.529	-77.283	0.838	0.010	0.012	0.926
18552.000	73.549	-77.058	0.859	0.010	0.012	0.855
18556.000	71.225	-78.368	0.839	0.011	0.012	0.820
18560.000	62.290	-72.228	0.841	0.011	0.011	0.712
18564.000	57.870	-76.691	0.852	0.011	0.011	0.661
18568.000	50.682	-66.005	0.856	0.012	0.011	0.574
18572.000	47.211	-66.532	0.877	0.012	0.011	0.530
18576.000	42.010	-65.402	0.894	0.013	0.011	0.469
18580.000	36.799	-60.066	0.851	0.013	0.011	0.408
18584.000	30.964	-50.340	0.874	0.013	0.011	0.342
18588.000	27.336	-44.279	0.871	0.014	0.011	0.298
18592.000	23.688	-23.478	0.859	0.013	0.011	0.259
18596.000	21.383	5.741	0.895	0.011	0.011	0.231
18600.000	26.084	12.997	0.883	0.014	0.011	0.278
18604.000	28.440	30.462	0.866	0.015	0.011	0.302
18608.000	32.089	51.775	0.886	0.015	0.011	0.340
18612.000	38.985	53.334	0.872	0.017	0.010	0.409
18616.000	48.960	53.910	0.865	0.012	0.010	0.509
18620.000	53.465	64.902	0.866	0.013	0.010	0.552
18624.000	64.851	62.307	0.893	0.015	0.010	0.665
18628.000	71.987	68.193	0.902	0.021	0.010	0.731
18632.000	82.754	68.812	0.898	0.022	0.010	0.833
18636.000	92.441	65.641	0.916	0.023	0.010	0.923
18640.000	99.870	71.308	0.888	0.023	0.010	0.984
18644.000	110.533	73.116	0.773	0.025	0.010	1.079
18648.000	123.892	70.619	0.892	0.025	0.010	1.200
18652.000	133.071	70.743	0.887	0.027	0.010	1.281
18656.000	141.855	75.281	0.870	0.028	0.010	1.349
18660.000	153.686	73.610	0.884	0.030	0.009	1.455
18664.000	167.659	74.021	0.868	0.031	0.009	1.579
18668.000	176.525	75.387	0.877	0.032	0.009	1.641
18672.000	194.152	73.677	0.879	0.034	0.009	1.771
18676.000	203.073	72.943	0.878	0.035	0.009	1.838
18680.000	215.594	75.307	0.887	0.038	0.009	1.939
18684.000	235.174	70.810	0.852	0.040	0.009	2.079
18688.000	247.601	73.190	0.887	0.042	0.009	2.166
18692.000	259.652	76.266	0.900	0.044	0.009	2.257
18696.000	278.444	72.149	0.944	0.047	0.009	2.385
18700.000	296.049	71.732	1.002	0.050	0.008	2.502
18704.000	306.400	71.296	1.125	0.054	0.008	2.572
18708.000	317.392	77.189	1.262	0.057	0.008	2.654
18712.000	330.533	64.787	1.441	0.060	0.008	2.727
18716.000	332.796	63.498	1.657	0.060	0.008	2.744
18720.000	329.118	68.013	1.893	0.059	0.008	2.721
18724.000	333.719	67.349	2.046	0.055	0.008	2.744
18728.000	335.654	68.812	2.170	0.049	0.008	2.762
18732.000	349.096	78.360	2.165	0.042	0.008	2.840
18736.000	363.596	76.714	2.157	0.036	0.008	2.929
18740.000	392.266	80.153	2.110	0.032	0.008	3.070
18744.000	419.564	76.975	2.049	0.029	0.008	3.242
18748.000	445.605	80.949	2.045	0.026	0.008	3.382
18752.000	472.271	82.150	1.949	0.027	0.007	3.508
18756.000	504.160	81.657	1.931	0.027	0.007	3.675
18760.000	530.734	79.092	1.916	0.027	0.007	3.831
18764.000	556.458	76.496	1.885	0.028	0.007	3.943
18768.000	594.634	84.218	1.842	0.029	0.007	4.116
18772.000	630.043	81.445	1.834	0.030	0.007	4.259
18776.000	657.107	88.198	1.855	0.030	0.007	4.366
18780.000	691.962	81.903	1.836	0.032	0.007	4.512
18784.000	729.296	81.337	1.814	0.033	0.006	4.665
18788.000	759.698	82.158	1.839	0.034	0.006	4.791
18792.000	811.887	83.188	1.848	0.035	0.006	4.974
18796.000	849.961	80.811	1.794	0.035	0.006	5.090
18800.000	894.285	84.478	1.828	0.037	0.006	5.224
18804.000	950.140	81.786	1.811	0.037	0.006	5.407
18808.000	1000.095	79.833	1.807	0.038	0.006	5.551
18812.000	1057.603	83.793	1.853	0.039	0.005	5.712
18816.000	1110.388	78.098	1.854	0.039	0.005	5.840
18820.000	1174.697	79.197	1.845	0.040	0.005	5.980
18824.000	1246.030	78.104	1.857	0.041	0.005	6.171
18828.000	1311.404	77.189	1.870	0.042	0.005	6.298
18832.000	1390.270	85.180	1.858	0.042	0.005	6.516
18836.000	1468.763	73.576	1.869	0.043	0.005	6.656
18840.000	1546.767	83.263	1.905	0.044	0.004	6.819
18844.000	1657.283	81.420	1.913	0.044	0.004	6.994
18848.000	1761.450	82.440	1.942	0.045	0.004	7.159
18852.000	1871.294	79.140	1.958	0.046	0.004	7.363
18856.000	1996.258	80.745	1.945	0.046	0.004	7.538
18860.000	2147.446	80.814	1.961	0.046	0.004	7.711
18864.000	2287.763	-16.805	2.001	0.047	0.003	7.912
18868.000	2487.367	164.264	2.016	0.047	0.003	8.074
18872.000	2689.453	176.990	2.012	0.048	0.003	8.266
18876.000	2862.135	62.397	2.059	0.048	0.003	8.464
18880.000	3187.725	69.256	2.089	0.048	0.003	8.687
18884.000	3430.711	68.292	2.099	0.049	0.003	8.898
18888.000	3813.306	121.147	2.112	0.050	0.002	9.098
18892.000	4286.130	77.208	2.113	0.050	0.002	9.328
18896.000	4705.895	53.093	2.139	0.051	0.002	9.534
18900.000	5181.981	79.969	2.205	0.052	0.002	9.740
18904.000	5907.108	41.300	2.211	0.052	0.002	9.985
18908.000	6617.779	39.277	2.237	0.052	0.002	10.211
18912.000	8058.328	30.406	2.256	0.053	0.001	10.492
18916.000	9181.204	32.633	2.265	0.053	0.001	10.777
18920.000	11028.875	-4.717	2.314	0.054	0.001	11.039
18924.000	12594.489	45.931	2.388	0.054	0.001	11.429
18928.000	13753.450	4.301	2.411	0.055	0.001	11.778
